Tweet ID,Tweet URL,Tweet Posted Time,Tweet Type,Tweet Text,Tweet Text Length,Client,Client URL,Total Views,Total Retweets,Total Likes,Total Quoted,Total Replies,Total Bookmarks,Language,Sensitive Content,Replying To Username,Mentions,Hashtags,Emojis,Symbols,Total Mentions,Total Hashtags,Total URLs,Total Media,Total Emojis,Total Symbols,Total Polls,URL,Media Type,Media URL,Media Alt Text,Original Author Twitter ID,Original Author Full name,Original Author Screen name,Original Author Location,Original Author Description (Bio),Original Author Website,Original Author Professional Type,Original Author Professional Category,Original Author Total Followers,Original Author Total Following,Original Author Total Public Lists,Original Author Total Likes,Original Author Total Tweets,Original Author Is Twitter Blue Verified,Original Author Is Legacy Verified,Original Author Has NFT Avatar,Original Author Protected Tweets,Original Author Created At (UTC),Original Author Possible Email,Original Author Possible Phone
1561377384024219652,https://twitter.com/reda_getachew/status/1561377384024219652,2022-08-21 15:39:11,Reply,gave the ‘unfortunate’ order. It was certainly unfortunate; but it was not an act of an act of an off grid officer acting on the heat of the moment. It was ordered by the highest ranking official and executed accordingly. The massive troop buildup in all fronts is a clear sign,277,Twitter for iPhone,http://twitter.com/download/iphone,,1012,904,18,68,2,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1561375168643186688,https://twitter.com/reda_getachew/status/1561375168643186688,2022-08-21 15:30:23,Tweet,"The #AddisRegime has FULLY reinstated and set its vitriolic propaganda/diplomacy on war footing &amp; in full swing. They have even denied shelling our positions officially despite their highest military leaders’ protestations to us, in private, that it was an ‘off-grid officer’ who",283,Twitter for iPhone,http://twitter.com/download/iphone,,1630,1447,54,302,8,en,,,"",AddisRegime,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1560337629618622464,https://twitter.com/reda_getachew/status/1560337629618622464,2022-08-18 18:47:35,Tweet,"Press Briefing by Member of Tigrai Central Command Getachew Reda, August... https://t.co/muIQr9sgw3 via @YouTube",112,Twitter for iPhone,http://twitter.com/download/iphone,,1105,1084,31,189,6,en,false,,YouTube,"","","",1,0,1,0,0,0,0,https://youtu.be/_dm3IqiNA0M,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1559924675043540992,https://twitter.com/reda_getachew/status/1559924675043540992,2022-08-17 15:26:39,Reply,"If anything, the #AbiyAhmed regime has made it abundantly clear that it has no appetite for peaceful negotiations except as delaying tactics before it can unleash yet another round of genocidal campaign against the people of Tigray. This madness needs to be stopped and soon!",275,Twitter for iPhone,http://twitter.com/download/iphone,,1344,1189,59,145,4,en,,reda_getachew,"",AbiyAhmed,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1559924669481996291,https://twitter.com/reda_getachew/status/1559924669481996291,2022-08-17 15:26:37,Reply,"measures aimed at creating conducive environment for peaceful negotiations such as ensuring unfettered humanitarian access and restoration of services to Tigray. In fact, it’s forces are taking provocative actions against our forces flaunting their belligerent behavior in public.",280,Twitter for iPhone,http://twitter.com/download/iphone,,1258,1075,18,36,3,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1559924664234905602,https://twitter.com/reda_getachew/status/1559924664234905602,2022-08-17 15:26:36,Tweet,The So-called Peace Committee established by the #AbiyAhmed regime is engaged in its usual game of obfuscation to hoodwink the international community while its forces are actively provoking our forces in various fronts. They have openly defied their oft-repeated promise to take,279,Twitter for iPhone,http://twitter.com/download/iphone,,2445,1955,187,423,14,en,,,"",AbiyAhmed,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1558460466955010048,https://twitter.com/reda_getachew/status/1558460466955010048,2022-08-13 14:28:24,Quote,"I have a hunch that both are being played by the Authorities in Addis Ababa. Strangely, not even the #AUPSC communique they supposedly refer to made such a spurious claim. #AFP will have to do a lot of explaining.",213,Twitter for iPhone,http://twitter.com/download/iphone,,991,848,19,99,3,en,,,"","AUPSC,AFP","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1558454976619462656,https://twitter.com/reda_getachew/status/1558454976619462656,2022-08-13 14:06:35,Tweet,The #AFP story about ‘Direct Engagements’ between the Government of Tigray and the Addis Ababa regime is pure fabrication. Such engagement simply didn’t happen! https://t.co/Qqb0UEClMA,184,Twitter for iPhone,http://twitter.com/download/iphone,,1419,1269,47,232,6,en,false,,"",AFP,"","",0,1,1,0,0,0,0,https://english.alarabiya.net/amp/News/world/2022/08/11/Ethiopia-government-in-direct-engagements-with-Tigray-rebels-AU-,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1557841130548609036,https://twitter.com/reda_getachew/status/1557841130548609036,2022-08-11 21:27:23,Reply,@JosepBorrellF is characteristically honest in his latest blog post: https://t.co/hvdoOWsm29,92,Twitter for iPhone,http://twitter.com/download/iphone,,245,373,12,36,5,en,false,JosepBorrellF,JosepBorrellF,"","","",1,0,1,0,0,0,0,https://www.eeas.europa.eu/eeas/time-stop-forgotten-war-tigray_en?fbclid=IwAR1EVf9PI90ANhN4wPZj3cDLh2EktPa1q8ZmNxxKrX9Xl2vng2BJX0QBf7I&fs=e&s=cl,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1556990616432689153,https://twitter.com/reda_getachew/status/1556990616432689153,2022-08-09 13:07:45,Tweet,"Just went through the #AU’s most recent briefing note. A number of issues I could not wrap my head around. One thing struck me as exceptionally odd though: namely,the christening, as it were, of Eritrea as the Republic of Eritrea. Does the #AU have a list of its members? Curious!",280,Twitter for iPhone,http://twitter.com/download/iphone,,1395,1603,97,442,6,en,,,"","AU,AU","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1556006394456858625,https://twitter.com/reda_getachew/status/1556006394456858625,2022-08-06 19:56:48,Reply,that we join such a circus with our hands tied; our people starving and in the dark; and with our entire population under blockade. This is not negotiations without preconditions: it’s the not-so-subtle art of couching arrogance in diplomatic lingo. It is not going to work!,274,Twitter for iPhone,http://twitter.com/download/iphone,,1025,1253,28,214,2,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1556006390904360960,https://twitter.com/reda_getachew/status/1556006390904360960,2022-08-06 19:56:47,Tweet,People ask me if I understand what the authorities in #Addis meant when they said they were ready for ‘negotiations without preconditions’! I honestly have no clue what these preconditions are. It’s hard to tell. The way I see it the only precondition they are putting forward is,280,Twitter for iPhone,http://twitter.com/download/iphone,,1548,1651,65,343,5,en,,,"",Addis,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1555276469265367042,https://twitter.com/reda_getachew/status/1555276469265367042,2022-08-04 19:36:20,Reply,"@RedwanHussein is contradicting himself on his recent claim that his government was ready to negotiate with Tigray “without preconditions.” Well, his government has more conditions for peace than @RedwanHussien would care to admit. So much for Addis’ readiness for peace! https://t.co/mGAaIHwzZu",271,Twitter for iPhone,http://twitter.com/download/iphone,,271,204,10,17,1,en,false,redwanhussein,"redwanhussein,RedwanHussien","","","",2,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/FZVzrWXWAAkrmAZ.jpg,"",1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1555176351384084481,https://twitter.com/reda_getachew/status/1555176351384084481,2022-08-04 12:58:30,Tweet,"An amazing piece on the constitutional status of Western Tigray. Not that we had doubts, but this is a must-read to interested third parties who have difficulty dismissing irredentist claims by #Amhara expansionists. https://t.co/8BJ77QS4PE",241,Twitter for iPhone,http://twitter.com/download/iphone,,1389,1303,64,421,30,en,false,,"",Amhara,"","",0,1,1,0,0,0,0,https://www.ethiopia-insight.com/2022/08/03/under-ethiopias-federal-system-western-tigray-belongs-in-tigray/,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1554953831615811592,https://twitter.com/reda_getachew/status/1554953831615811592,2022-08-03 22:14:17,Tweet,"Getachew Reda , Member of Centeral Command, GoT, Briefing. https://t.co/7t8SFsbJGd via @YouTube",96,Twitter for iPhone,http://twitter.com/download/iphone,,671,745,14,110,3,en,false,,YouTube,"","","",1,0,1,0,0,0,0,https://youtu.be/zWO2QTR_8B0,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1554475563955412992,https://twitter.com/reda_getachew/status/1554475563955412992,2022-08-02 14:33:49,Tweet,Special Envoys in #Mekelle. https://t.co/CACBedkWY1,27,Twitter for iPhone,http://twitter.com/download/iphone,,1040,2061,81,449,9,en,false,,"",Mekelle,"","",0,1,0,1,0,0,0,,photo,https://pbs.twimg.com/media/FZKbLT9XoAIFFth.jpg,"",1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1554474830665244673,https://twitter.com/reda_getachew/status/1554474830665244673,2022-08-02 14:30:55,Reply,The hurdles standing in the way of peaceful settlement of the war on Tigray in all its forms including the siege that has been imposed on the people of Tigray. He expressed his readiness for peace while reiterating GoT’s unwavering commitment to end the suffering of our people.,278,Twitter for iPhone,http://twitter.com/download/iphone,,939,1045,19,64,1,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1554474824558338048,https://twitter.com/reda_getachew/status/1554474824558338048,2022-08-02 14:30:53,Tweet,"#President Debretsion Gebremichael received and held productive talks with @MikeHammerUSA, @EUSR_Weber, @HannaTetteh and Ambassadors of #Canada, #Italy and Deputy Head of UK Mission on various issues of concern. President Debretsion explained Tigray’s position on negotiations &amp;",282,Twitter for iPhone,http://twitter.com/download/iphone,,1590,1749,104,201,8,en,,,"MikeHammerUSA,EUSR_Weber,HannaTetteh","President,Canada,Italy","","",3,3,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1553717960954503170,https://twitter.com/reda_getachew/status/1553717960954503170,2022-07-31 12:23:23,Quote,"Not that we know of, brother @RAbdiAnalyst!",43,Twitter for iPhone,http://twitter.com/download/iphone,,648,850,22,152,5,en,,,RAbdiAnalyst,"","","",1,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1551923689653927945,https://twitter.com/reda_getachew/status/1551923689653927945,2022-07-26 13:33:35,Reply,The regime has little appetite for peace and all it is interested in is engaging in communications campaigns aimed at confusing the international community into relenting on its pressure. It’s rather strange that no one has called out the regime on this.,254,Twitter for iPhone,http://twitter.com/download/iphone,,747,690,16,67,1,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1551917173265862656,https://twitter.com/reda_getachew/status/1551917173265862656,2022-07-26 13:07:41,Reply,Humanitarian access by blocking fuel from entering Tigray and reneging on its promise to its partners that it’s work towards restoring basic services. It is also blocking travel by diplomats trying to facilitate peace. This is a pattern of behavior that has been on display for,277,Twitter for iPhone,http://twitter.com/download/iphone,,991,882,66,47,1,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1551908292535910401,https://twitter.com/reda_getachew/status/1551908292535910401,2022-07-26 12:32:24,Quote,"The Authorities in Addis have over the last couple weeks prevented planned visits to #Tigray by #UN officials, Special Representatives of powerful countries and Ambassadors including the Charge d’Affaires of the US Government. The Addis regime is standing in the way of unfettered",280,Twitter for iPhone,http://twitter.com/download/iphone,,1531,1290,52,192,8,en,,,"","Tigray,UN","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1551166414857330689,https://twitter.com/reda_getachew/status/1551166414857330689,2022-07-24 11:24:27,Reply,funny is the very authorities who sanctioned blockading their families are trying to take credit for their success. We in #Tigray feel your pain and share the excitement that comes with beating the odds. #ትግራይ ትስዕር!,218,Twitter for iPhone,http://twitter.com/download/iphone,,953,1338,30,115,2,en,,reda_getachew,"","Tigray,ትግራይ","","",0,2,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1551166380816453632,https://twitter.com/reda_getachew/status/1551166380816453632,2022-07-24 11:24:19,Tweet,"Kudos to Our athletes for beating the odds-persecution, discrimination worse, government imposed separation from their loved ones-to beat the rather unbelievable odd of winning medals for #Ethiopia. Your achievements are certainly 4 z history books! What’s rather excruciatingly",279,Twitter for iPhone,http://twitter.com/download/iphone,,1461,1968,39,248,3,en,,,"",Ethiopia,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1550385907135561729,https://twitter.com/reda_getachew/status/1550385907135561729,2022-07-22 07:42:59,Tweet,Briefing on recent developments: https://t.co/saJzZxe6YB,56,Twitter for iPhone,http://twitter.com/download/iphone,,580,688,15,92,8,en,false,,"","","","",0,0,1,0,0,0,0,https://m.youtube.com/watch?v=ZGnx5KQsg20&feature=youtu.be,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1548332036808531969,https://twitter.com/reda_getachew/status/1548332036808531969,2022-07-16 15:41:38,Reply,"In many cases, beneficiaries have not received anything in 9 months.@WFP itself acknowledges that it still faces difficulties transporting what little supply there is to the needy because of lack of fuel. The claim that they have averted famine is the height of irresponsibility!",279,Twitter for iPhone,http://twitter.com/download/iphone,,929,870,31,100,2,en,,reda_getachew,WFP,"","","",1,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1548332023638413313,https://twitter.com/reda_getachew/status/1548332023638413313,2022-07-16 15:41:35,Tweet,"According to #BBC https://t.co/iiABhEp4EK @WFP is claiming that famine in Tigray has been averted, as food trucks have managed to deliver essential supplies. The claim is gross to say the least. It took aid agencies more than 9 months to bring in supplies in meant for 6 weeks.",277,Twitter for iPhone,http://twitter.com/download/iphone,,1762,1480,163,266,6,en,false,,WFP,BBC,"","",1,1,1,0,0,0,0,https://bbc.in/3PebZY2,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1548067029525049346,https://twitter.com/reda_getachew/status/1548067029525049346,2022-07-15 22:08:36,Reply,"@BBCAfrica @WFP This is gross to say the least. @WFP itself acknowledges that it still faces difficulties transporting what little there is in its warehouses to the needy because of lack of fuel. The claim that they have Averted famine is, if indeed it was said, is the height of irresponsiblity",295,Twitter for iPhone,http://twitter.com/download/iphone,,422,531,11,56,3,en,,BBCAfrica,"BBCAfrica,WFP,WFP","","","",3,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1546860737703845890,https://twitter.com/reda_getachew/status/1546860737703845890,2022-07-12 14:15:13,Tweet,Thank you @AdisalemDesta for setting the record straight! https://t.co/0jRSsLmY9e,57,Twitter for iPhone,http://twitter.com/download/iphone,,714,852,28,125,5,en,false,,AdisalemDesta,"","","",1,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/FXeNkFfXgAU9jLR.jpg,"",1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1546849621774934016,https://twitter.com/reda_getachew/status/1546849621774934016,2022-07-12 13:31:03,Tweet,I just don’t understand what this means much less how it’s supposed to work. Crying out for answers! https://t.co/nX3jgtIPYX,100,Twitter for iPhone,http://twitter.com/download/iphone,,1082,1171,149,577,12,en,false,,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/FXeDdTVXwAM6N1R.jpg,"",1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1544049738072424452,https://twitter.com/reda_getachew/status/1544049738072424452,2022-07-04 20:05:19,Tweet,Europe needs to leverage its #Ethiopia-bound resources in order to nudge the authorities in #Addis into reason. https://t.co/g8fQeVaBlr,135,Twitter for iPhone,http://twitter.com/download/iphone,,1158,1085,36,173,5,en,false,,"","Ethiopia,Addis","","",0,2,1,0,0,0,0,https://www.consilium.europa.eu/en/press/press-releases/2022/07/04/readout-of-the-telephone-conversation-between-president-charles-michel-and-prime-minister-of-ethiopia-abiy-ahmed/,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1543585444604137474,https://twitter.com/reda_getachew/status/1543585444604137474,2022-07-03 13:20:23,Tweet,#Arte exposes the blockade on Tigray: https://t.co/psZHuX7ygr,69,Twitter for iPhone,http://twitter.com/download/iphone,,1730,1502,79,287,9,en,false,,"",Arte,"","",0,1,1,0,0,0,0,https://www.arte.tv/fr/videos/109207-000-A/ethiopie-tigre-au-pays-de-la-faim/,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1542627410805391362,https://twitter.com/reda_getachew/status/1542627410805391362,2022-06-30 21:53:30,Tweet,"Too many mixed signals &amp; decidedly conflicting no less, from Addis on war &amp; peace. Too many spokesmen speaking ‘on behalf the government’ and little in the way of coherence. We know old habits die hard. Fortunately, we don’t take untrustworthy people seriously. Thinking out loud!",288,Twitter for iPhone,http://twitter.com/download/iphone,,1824,2274,70,450,9,en,,,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1539985642385448962,https://twitter.com/reda_getachew/status/1539985642385448962,2022-06-23 14:56:03,Tweet,@Teklai_Michael What excuse if I may ask?,41,Twitter for iPhone,http://twitter.com/download/iphone,,21,80,0,21,1,en,,,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1539976388957962241,https://twitter.com/reda_getachew/status/1539976388957962241,2022-06-23 14:19:17,Reply,"away from the bloody carnage and generated crisis that is claiming the lives of thousands of civilians in Oromia, Gambella, Benishangul-Gumuz and other parts of the country. It’s simply pathetic!",195,Twitter for iPhone,http://twitter.com/download/iphone,,843,1044,7,86,3,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1539976384990179328,https://twitter.com/reda_getachew/status/1539976384990179328,2022-06-23 14:19:16,Reply,are discussing with the Humanitarian organizations using the airport on a possible way out. It’s our hope and expectation that flights will resume very soon. What the authorities in Addis are doing is blowing this temporary problem out of proportion in order to deflect attention,279,Twitter for iPhone,http://twitter.com/download/iphone,,900,1045,3,26,2,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1539976379353051136,https://twitter.com/reda_getachew/status/1539976379353051136,2022-06-23 14:19:14,Tweet,"The Ethiopian regime is making specious claims about the blocking by the Government of Tigray of aid flights to/from Mekelle. The airport is temporarily shutdown because of shortage of fuel, the same problem that has made distribution of food to the needy virtually impossible. We",280,Twitter for iPhone,http://twitter.com/download/iphone,,2022,1994,119,262,6,en,,,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1539624424386793475,https://twitter.com/reda_getachew/status/1539624424386793475,2022-06-22 15:00:42,Tweet,Getachew Reda Press Briefing https://t.co/zo1vGhr4WK via @YouTube,65,Twitter for iPhone,http://twitter.com/download/iphone,,647,829,14,71,3,en,false,,YouTube,"","","",1,0,1,0,0,0,0,https://youtu.be/r4SZrOPgM-A,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1539590302767497218,https://twitter.com/reda_getachew/status/1539590302767497218,2022-06-22 12:45:07,Tweet,Getachew Reda on the status of #WesternTigray https://t.co/tsovI61B33 via @YouTube,82,Twitter for iPhone,http://twitter.com/download/iphone,,945,1099,31,159,8,en,false,,YouTube,WesternTigray,"","",1,1,1,0,0,0,0,https://youtu.be/2_sQKuP3oho,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1539199073307312128,https://twitter.com/reda_getachew/status/1539199073307312128,2022-06-21 10:50:30,Tweet,"President Debretsion GebreMichael received &amp; held constructive discussions with Mr Janez Lenarcic , European Commissioner for Crisis Management &amp; Humanitarian Aid. Various Issues of mutual concern were raised during the discussion. Mr Lenarcic had earlier visited #AyderHospital. https://t.co/E5buUKXGUy",287,Twitter for iPhone,http://twitter.com/download/iphone,,2086,2486,75,232,7,en,false,,"",AyderHospital,"","",0,1,0,1,0,0,0,,photo,https://pbs.twimg.com/media/FVxVWVuWQAEUPOH.jpg,"",1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1538265096669081600,https://twitter.com/reda_getachew/status/1538265096669081600,2022-06-18 20:59:13,Tweet,Thank you #LaetitiaBader for an amazing piece of wisdom: https://t.co/ZjsVdTk9KB,80,Twitter for iPhone,http://twitter.com/download/iphone,,1497,1538,30,122,10,en,false,,"",LaetitiaBader,"","",0,1,1,0,0,0,0,https://www.hrw.org/news/2022/06/17/eu-should-press-ethiopia-tangible-rights-progress,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1535347609480601606,https://twitter.com/reda_getachew/status/1535347609480601606,2022-06-10 19:46:10,Reply,"we will officially address these claims soon, let me set the record straight on the question: it is the declared intention&amp; position of the government of Tigray to reclaim every square-inch of Tigray’s territory by every possible means available- peaceful or otherwise; and soon!",283,Twitter for iPhone,http://twitter.com/download/iphone,,1277,1826,97,374,6,en,,reda_getachew,"","","","",0,0,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
1535347602530701313,https://twitter.com/reda_getachew/status/1535347602530701313,2022-06-10 19:46:08,Tweet,"An article by a French newspaper #LeMonde apparently claims, quoting unnamed Addis-based diplomats, that discreet talks will be held b/n Tigray and Ethiopian authorities and the former has “abandoned their claims to Western Tigray”. These are mendacious claims,of course. While",277,Twitter for iPhone,http://twitter.com/download/iphone,,1974,2219,84,267,13,en,,,"",LeMonde,"","",0,1,0,0,0,0,0,,,,,1305546621476909060,Getachew K Reda,reda_getachew,Mekelle,"President, Tigray Interim Regional Administration; ExecCommittee member, TPLF.",,,,331521,336,253,15,764,false,false,,,2020-09-14 16:39:35,"",""
